site_id,action,eval_fiscal_year,fy_start,fy_end,count
130171,violation,2019 / 2020,2019,2020,3
130177,inspection,2014 / 2015,2014,2015,2
130177,inspection,2017 / 2018,2017,2018,2
130177,violation,2014 / 2015,2014,2015,3
130177,violation,2017 / 2018,2017,2018,1
130182,inspection,2014 / 2015,2014,2015,1
130182,inspection,2015 / 2016,2015,2016,1
130182,inspection,2018 / 2019,2018,2019,5
130182,violation,2014 / 2015,2014,2015,2
130182,violation,2015 / 2016,2015,2016,13
130182,violation,2018 / 2019,2018,2019,5
130191,inspection,2012 / 2013,2012,2013,1
130191,inspection,2015 / 2016,2015,2016,1
130191,inspection,2016 / 2017,2016,2017,1
130191,inspection,2018 / 2019,2018,2019,1
130191,violation,2012 / 2013,2012,2013,2
130191,violation,2015 / 2016,2015,2016,1
130191,violation,2018 / 2019,2018,2019,1
130202,inspection,2015 / 2016,2015,2016,1
130202,inspection,2017 / 2018,2017,2018,2
130202,violation,2015 / 2016,2015,2016,8
130202,violation,2017 / 2018,2017,2018,4
130224,inspection,2013 / 2014,2013,2014,4
130224,inspection,2017 / 2018,2017,2018,1
130262,inspection,2014 / 2015,2014,2015,1
130262,inspection,2015 / 2016,2015,2016,1
130262,inspection,2017 / 2018,2017,2018,1
130262,inspection,2018 / 2019,2018,2019,1
130262,inspection,2019 / 2020,2019,2020,3
130262,violation,2014 / 2015,2014,2015,1
130262,violation,2015 / 2016,2015,2016,6
130262,violation,2017 / 2018,2017,2018,2
130262,violation,2018 / 2019,2018,2019,7
130262,violation,2019 / 2020,2019,2020,7
130276,enf_action,2015 / 2016,2015,2016,1
130276,inspection,2013 / 2014,2013,2014,2
130276,inspection,2014 / 2015,2014,2015,1
130276,inspection,2015 / 2016,2015,2016,1
130276,inspection,2016 / 2017,2016,2017,1
130276,inspection,2017 / 2018,2017,2018,2
130276,inspection,2018 / 2019,2018,2019,1
130276,violation,2013 / 2014,2013,2014,1
130276,violation,2014 / 2015,2014,2015,1
130276,violation,2015 / 2016,2015,2016,1
130304,inspection,2016 / 2017,2016,2017,1
130308,inspection,2012 / 2013,2012,2013,4
130308,inspection,2013 / 2014,2013,2014,1
130308,inspection,2015 / 2016,2015,2016,3
130308,inspection,2018 / 2019,2018,2019,2
130308,violation,2015 / 2016,2015,2016,1
130319,inspection,2014 / 2015,2014,2015,2
130319,inspection,2018 / 2019,2018,2019,3
130340,inspection,2013 / 2014,2013,2014,2
130340,inspection,2015 / 2016,2015,2016,2
130340,inspection,2018 / 2019,2018,2019,2
130361,inspection,2013 / 2014,2013,2014,2
130361,inspection,2015 / 2016,2015,2016,1
130361,inspection,2016 / 2017,2016,2017,2
130361,inspection,2018 / 2019,2018,2019,1
130361,inspection,2019 / 2020,2019,2020,2
130361,violation,2015 / 2016,2015,2016,1
130374,inspection,2013 / 2014,2013,2014,5
130374,inspection,2017 / 2018,2017,2018,4
130374,violation,2013 / 2014,2013,2014,4
130374,violation,2017 / 2018,2017,2018,3
130390,inspection,2013 / 2014,2013,2014,1
130390,inspection,2014 / 2015,2014,2015,2
130390,inspection,2016 / 2017,2016,2017,1
130390,inspection,2018 / 2019,2018,2019,1
130390,inspection,2019 / 2020,2019,2020,1
130390,violation,2013 / 2014,2013,2014,2
130390,violation,2014 / 2015,2014,2015,3
130390,violation,2016 / 2017,2016,2017,9
130390,violation,2019 / 2020,2019,2020,4
130392,inspection,2013 / 2014,2013,2014,1
130392,inspection,2016 / 2017,2016,2017,1
130392,inspection,2017 / 2018,2017,2018,2
130392,inspection,2019 / 2020,2019,2020,3
130392,violation,2013 / 2014,2013,2014,5
130392,violation,2016 / 2017,2016,2017,10
130392,violation,2017 / 2018,2017,2018,5
130392,violation,2019 / 2020,2019,2020,18
130397,inspection,2014 / 2015,2014,2015,1
130397,inspection,2015 / 2016,2015,2016,3
130397,inspection,2016 / 2017,2016,2017,1
130397,inspection,2017 / 2018,2017,2018,1
130397,inspection,2018 / 2019,2018,2019,4
130397,violation,2014 / 2015,2014,2015,4
130397,violation,2015 / 2016,2015,2016,2
130397,violation,2016 / 2017,2016,2017,3
130397,violation,2018 / 2019,2018,2019,9
130425,inspection,2013 / 2014,2013,2014,6
130425,inspection,2015 / 2016,2015,2016,2
130425,inspection,2016 / 2017,2016,2017,5
130425,inspection,2019 / 2020,2019,2020,2
130425,violation,2013 / 2014,2013,2014,1
130425,violation,2015 / 2016,2015,2016,5
130625,inspection,2013 / 2014,2013,2014,1
130625,inspection,2018 / 2019,2018,2019,2
130625,inspection,2019 / 2020,2019,2020,2
130625,violation,2018 / 2019,2018,2019,3
130625,violation,2019 / 2020,2019,2020,1
130641,inspection,2015 / 2016,2015,2016,2
130641,inspection,2017 / 2018,2017,2018,2
130641,violation,2015 / 2016,2015,2016,2
130641,violation,2017 / 2018,2017,2018,2
130654,enf_action,2014 / 2015,2014,2015,1
130654,inspection,2014 / 2015,2014,2015,2
130654,inspection,2017 / 2018,2017,2018,2
130654,violation,2014 / 2015,2014,2015,1
130671,inspection,2014 / 2015,2014,2015,1
130671,inspection,2015 / 2016,2015,2016,1
130671,inspection,2017 / 2018,2017,2018,3
130671,violation,2015 / 2016,2015,2016,12
130671,violation,2017 / 2018,2017,2018,6
130771,inspection,2015 / 2016,2015,2016,2
130771,inspection,2018 / 2019,2018,2019,2
130771,violation,2015 / 2016,2015,2016,9
130771,violation,2018 / 2019,2018,2019,4
130790,enf_action,2015 / 2016,2015,2016,2
130790,inspection,2015 / 2016,2015,2016,3
130790,inspection,2018 / 2019,2018,2019,2
130790,violation,2015 / 2016,2015,2016,7
130790,violation,2018 / 2019,2018,2019,5
130796,inspection,2014 / 2015,2014,2015,1
130796,inspection,2015 / 2016,2015,2016,1
130796,inspection,2016 / 2017,2016,2017,2
130796,inspection,2018 / 2019,2018,2019,1
130796,violation,2016 / 2017,2016,2017,2
130796,violation,2018 / 2019,2018,2019,1
130802,enf_action,2013 / 2014,2013,2014,2
130802,inspection,2013 / 2014,2013,2014,2
130802,inspection,2017 / 2018,2017,2018,2
130802,violation,2013 / 2014,2013,2014,7
130810,inspection,2014 / 2015,2014,2015,3
130810,inspection,2015 / 2016,2015,2016,1
130810,inspection,2016 / 2017,2016,2017,1
130810,inspection,2017 / 2018,2017,2018,3
130810,inspection,2018 / 2019,2018,2019,1
130810,inspection,2019 / 2020,2019,2020,1
130810,violation,2018 / 2019,2018,2019,2
130810,violation,2019 / 2020,2019,2020,1
130896,inspection,2013 / 2014,2013,2014,2
130896,inspection,2015 / 2016,2015,2016,1
130896,inspection,2016 / 2017,2016,2017,1
130896,inspection,2017 / 2018,2017,2018,2
130896,inspection,2019 / 2020,2019,2020,1
130896,violation,2015 / 2016,2015,2016,14
130896,violation,2017 / 2018,2017,2018,2
130896,violation,2019 / 2020,2019,2020,1
130898,enf_action,2015 / 2016,2015,2016,1
130898,enf_action,2017 / 2018,2017,2018,1
130898,inspection,2015 / 2016,2015,2016,1
130898,inspection,2016 / 2017,2016,2017,1
130898,inspection,2017 / 2018,2017,2018,1
130898,violation,2015 / 2016,2015,2016,1
130898,violation,2016 / 2017,2016,2017,4
130898,violation,2017 / 2018,2017,2018,1
130935,inspection,2015 / 2016,2015,2016,2
130935,inspection,2017 / 2018,2017,2018,2
130935,inspection,2018 / 2019,2018,2019,2
130935,violation,2015 / 2016,2015,2016,1
130935,violation,2018 / 2019,2018,2019,2
131001,enf_action,2013 / 2014,2013,2014,1
131001,enf_action,2014 / 2015,2014,2015,1
131001,enf_action,2015 / 2016,2015,2016,1
131001,inspection,2013 / 2014,2013,2014,2
131001,inspection,2014 / 2015,2014,2015,1
131001,inspection,2015 / 2016,2015,2016,1
131001,inspection,2018 / 2019,2018,2019,1
131001,inspection,2019 / 2020,2019,2020,1
131001,violation,2013 / 2014,2013,2014,3
131001,violation,2014 / 2015,2014,2015,1
131001,violation,2015 / 2016,2015,2016,4
131001,violation,2019 / 2020,2019,2020,1
131008,inspection,2015 / 2016,2015,2016,2
131008,inspection,2018 / 2019,2018,2019,3
131008,violation,2015 / 2016,2015,2016,10
131008,violation,2018 / 2019,2018,2019,2
131070,inspection,2016 / 2017,2016,2017,4
131070,inspection,2017 / 2018,2017,2018,3
131070,violation,2016 / 2017,2016,2017,2
131070,violation,2017 / 2018,2017,2018,2
131075,inspection,2013 / 2014,2013,2014,4
131075,inspection,2014 / 2015,2014,2015,1
131075,inspection,2015 / 2016,2015,2016,2
131075,inspection,2016 / 2017,2016,2017,2
131075,inspection,2017 / 2018,2017,2018,3
131075,inspection,2020 / 2021,2020,2021,2
131173,inspection,2016 / 2017,2016,2017,2
131173,violation,2016 / 2017,2016,2017,8
131175,inspection,2015 / 2016,2015,2016,2
131175,inspection,2019 / 2020,2019,2020,2
131175,violation,2015 / 2016,2015,2016,2
131175,violation,2019 / 2020,2019,2020,2
131178,inspection,2016 / 2017,2016,2017,1
131182,inspection,2013 / 2014,2013,2014,4
131182,inspection,2014 / 2015,2014,2015,2
131182,inspection,2015 / 2016,2015,2016,2
131182,inspection,2017 / 2018,2017,2018,2
131182,inspection,2018 / 2019,2018,2019,2
131182,violation,2013 / 2014,2013,2014,2
131182,violation,2015 / 2016,2015,2016,4
131182,violation,2018 / 2019,2018,2019,2
131197,inspection,2013 / 2014,2013,2014,1
131197,inspection,2015 / 2016,2015,2016,1
131197,inspection,2016 / 2017,2016,2017,1
131197,inspection,2017 / 2018,2017,2018,2
131197,inspection,2018 / 2019,2018,2019,1
131197,inspection,2019 / 2020,2019,2020,2
131197,violation,2013 / 2014,2013,2014,1
131197,violation,2015 / 2016,2015,2016,4
131197,violation,2016 / 2017,2016,2017,11
131197,violation,2018 / 2019,2018,2019,4
131197,violation,2019 / 2020,2019,2020,20
131224,inspection,2014 / 2015,2014,2015,1
131224,inspection,2015 / 2016,2015,2016,1
131224,inspection,2018 / 2019,2018,2019,1
131224,inspection,2019 / 2020,2019,2020,3
131224,violation,2015 / 2016,2015,2016,12
131224,violation,2019 / 2020,2019,2020,6
131230,enf_action,2014 / 2015,2014,2015,1
131230,inspection,2013 / 2014,2013,2014,4
131230,inspection,2014 / 2015,2014,2015,1
131230,inspection,2015 / 2016,2015,2016,1
131230,inspection,2016 / 2017,2016,2017,7
131230,inspection,2017 / 2018,2017,2018,2
131230,inspection,2019 / 2020,2019,2020,3
131230,violation,2013 / 2014,2013,2014,5
131230,violation,2014 / 2015,2014,2015,18
131230,violation,2015 / 2016,2015,2016,10
131230,violation,2016 / 2017,2016,2017,16
131230,violation,2017 / 2018,2017,2018,16
131230,violation,2019 / 2020,2019,2020,2
131233,inspection,2014 / 2015,2014,2015,1
131233,inspection,2016 / 2017,2016,2017,1
131233,violation,2014 / 2015,2014,2015,2
131238,inspection,2013 / 2014,2013,2014,2
131238,inspection,2014 / 2015,2014,2015,4
131238,inspection,2015 / 2016,2015,2016,1
131238,inspection,2016 / 2017,2016,2017,4
131238,inspection,2017 / 2018,2017,2018,4
131238,inspection,2018 / 2019,2018,2019,1
131238,inspection,2019 / 2020,2019,2020,1
131238,violation,2013 / 2014,2013,2014,2
131238,violation,2014 / 2015,2014,2015,4
131238,violation,2016 / 2017,2016,2017,1
131238,violation,2017 / 2018,2017,2018,2
131239,inspection,2013 / 2014,2013,2014,3
131239,inspection,2014 / 2015,2014,2015,2
131239,inspection,2015 / 2016,2015,2016,1
131239,inspection,2016 / 2017,2016,2017,3
131239,inspection,2017 / 2018,2017,2018,1
131239,inspection,2018 / 2019,2018,2019,1
131239,inspection,2019 / 2020,2019,2020,1
131239,violation,2013 / 2014,2013,2014,3
131239,violation,2014 / 2015,2014,2015,3
131239,violation,2017 / 2018,2017,2018,1
131250,inspection,2013 / 2014,2013,2014,1
131250,inspection,2014 / 2015,2014,2015,2
131250,inspection,2015 / 2016,2015,2016,1
131250,inspection,2016 / 2017,2016,2017,3
131250,inspection,2017 / 2018,2017,2018,1
131250,inspection,2018 / 2019,2018,2019,1
131250,inspection,2019 / 2020,2019,2020,1
131250,violation,2013 / 2014,2013,2014,5
131250,violation,2014 / 2015,2014,2015,1
131250,violation,2015 / 2016,2015,2016,3
131250,violation,2016 / 2017,2016,2017,1
131250,violation,2017 / 2018,2017,2018,1
131265,inspection,2013 / 2014,2013,2014,2
131265,inspection,2015 / 2016,2015,2016,2
131265,inspection,2019 / 2020,2019,2020,2
131265,violation,2013 / 2014,2013,2014,3
131265,violation,2019 / 2020,2019,2020,2
131273,inspection,2015 / 2016,2015,2016,1
131273,inspection,2016 / 2017,2016,2017,1
131273,inspection,2018 / 2019,2018,2019,1
131273,violation,2015 / 2016,2015,2016,13
131274,inspection,2009 / 2010,2009,2010,1
131274,inspection,2012 / 2013,2012,2013,1
131274,inspection,2015 / 2016,2015,2016,5
131274,inspection,2016 / 2017,2016,2017,2
131274,inspection,2017 / 2018,2017,2018,1
131274,inspection,2018 / 2019,2018,2019,4
131274,violation,2014 / 2015,2014,2015,3
131274,violation,2015 / 2016,2015,2016,1
131274,violation,2016 / 2017,2016,2017,5
131274,violation,2017 / 2018,2017,2018,1
131280,inspection,2015 / 2016,2015,2016,1
131280,inspection,2018 / 2019,2018,2019,2
131280,inspection,2019 / 2020,2019,2020,1
131280,violation,2015 / 2016,2015,2016,9
131280,violation,2018 / 2019,2018,2019,8
131298,inspection,2015 / 2016,2015,2016,1
131298,inspection,2017 / 2018,2017,2018,2
131298,inspection,2019 / 2020,2019,2020,1
131298,violation,2017 / 2018,2017,2018,1
131304,inspection,2014 / 2015,2014,2015,2
131304,inspection,2015 / 2016,2015,2016,1
131304,inspection,2016 / 2017,2016,2017,1
131304,inspection,2017 / 2018,2017,2018,2
131304,inspection,2018 / 2019,2018,2019,2
131304,violation,2017 / 2018,2017,2018,1
131323,inspection,2015 / 2016,2015,2016,1
131323,inspection,2017 / 2018,2017,2018,1
131323,violation,2015 / 2016,2015,2016,2
131325,inspection,2014 / 2015,2014,2015,7
131325,inspection,2018 / 2019,2018,2019,2
131325,violation,2014 / 2015,2014,2015,3
131325,violation,2018 / 2019,2018,2019,1
131335,inspection,2013 / 2014,2013,2014,2
131335,inspection,2014 / 2015,2014,2015,3
131335,inspection,2015 / 2016,2015,2016,1
131335,inspection,2017 / 2018,2017,2018,3
131335,inspection,2018 / 2019,2018,2019,4
131335,inspection,2019 / 2020,2019,2020,8
131335,violation,2013 / 2014,2013,2014,1
131335,violation,2014 / 2015,2014,2015,17
131335,violation,2017 / 2018,2017,2018,3
131335,violation,2018 / 2019,2018,2019,27
131335,violation,2019 / 2020,2019,2020,21
131337,inspection,2012 / 2013,2012,2013,1
131337,inspection,2013 / 2014,2013,2014,1
131337,inspection,2015 / 2016,2015,2016,1
131337,inspection,2016 / 2017,2016,2017,1
131337,inspection,2018 / 2019,2018,2019,2
131337,inspection,2019 / 2020,2019,2020,2
131337,violation,2012 / 2013,2012,2013,4
131337,violation,2015 / 2016,2015,2016,13
131337,violation,2016 / 2017,2016,2017,2
131337,violation,2018 / 2019,2018,2019,2
131337,violation,2019 / 2020,2019,2020,16
131375,inspection,2014 / 2015,2014,2015,2
131375,inspection,2015 / 2016,2015,2016,1
131375,inspection,2018 / 2019,2018,2019,2
131375,violation,2014 / 2015,2014,2015,5
131378,inspection,2014 / 2015,2014,2015,4
131378,inspection,2015 / 2016,2015,2016,5
131378,inspection,2016 / 2017,2016,2017,1
131378,inspection,2017 / 2018,2017,2018,1
131378,inspection,2018 / 2019,2018,2019,5
131378,inspection,2019 / 2020,2019,2020,1
131378,violation,2014 / 2015,2014,2015,12
131378,violation,2015 / 2016,2015,2016,8
131378,violation,2016 / 2017,2016,2017,1
131378,violation,2017 / 2018,2017,2018,2
131378,violation,2018 / 2019,2018,2019,9
131378,violation,2019 / 2020,2019,2020,6
131391,inspection,2013 / 2014,2013,2014,4
131391,inspection,2016 / 2017,2016,2017,2
131408,inspection,2012 / 2013,2012,2013,1
131408,inspection,2016 / 2017,2016,2017,2
131408,inspection,2018 / 2019,2018,2019,1
131408,inspection,2019 / 2020,2019,2020,1
131408,violation,2016 / 2017,2016,2017,4
131428,inspection,2014 / 2015,2014,2015,2
131428,inspection,2018 / 2019,2018,2019,2
131428,violation,2014 / 2015,2014,2015,2
131428,violation,2018 / 2019,2018,2019,2
131435,inspection,2013 / 2014,2013,2014,3
131435,inspection,2016 / 2017,2016,2017,1
131435,inspection,2017 / 2018,2017,2018,1
131435,inspection,2020 / 2021,2020,2021,1
131435,violation,2013 / 2014,2013,2014,7
131435,violation,2016 / 2017,2016,2017,12
131435,violation,2020 / 2021,2020,2021,12
131436,inspection,2015 / 2016,2015,2016,2
131436,inspection,2016 / 2017,2016,2017,3
131436,inspection,2017 / 2018,2017,2018,1
131436,inspection,2018 / 2019,2018,2019,2
131436,inspection,2019 / 2020,2019,2020,4
131436,violation,2015 / 2016,2015,2016,16
131436,violation,2016 / 2017,2016,2017,12
131436,violation,2018 / 2019,2018,2019,2
131436,violation,2019 / 2020,2019,2020,1
131437,enf_action,2017 / 2018,2017,2018,1
131437,inspection,2013 / 2014,2013,2014,1
131437,inspection,2014 / 2015,2014,2015,7
131437,inspection,2015 / 2016,2015,2016,4
131437,inspection,2016 / 2017,2016,2017,8
131437,inspection,2017 / 2018,2017,2018,5
131437,inspection,2018 / 2019,2018,2019,3
131437,inspection,2019 / 2020,2019,2020,3
131437,violation,2015 / 2016,2015,2016,3
131437,violation,2016 / 2017,2016,2017,7
131437,violation,2017 / 2018,2017,2018,3
131437,violation,2018 / 2019,2018,2019,1
131437,violation,2019 / 2020,2019,2020,2
131489,inspection,2014 / 2015,2014,2015,1
131489,inspection,2015 / 2016,2015,2016,1
131489,inspection,2018 / 2019,2018,2019,1
131489,violation,2015 / 2016,2015,2016,5
131494,inspection,2012 / 2013,2012,2013,1
131494,inspection,2016 / 2017,2016,2017,1
131494,inspection,2019 / 2020,2019,2020,1
131494,violation,2012 / 2013,2012,2013,1
131494,violation,2016 / 2017,2016,2017,1
131497,inspection,2012 / 2013,2012,2013,1
131497,inspection,2013 / 2014,2013,2014,1
131497,inspection,2014 / 2015,2014,2015,5
131497,inspection,2015 / 2016,2015,2016,3
131497,inspection,2016 / 2017,2016,2017,4
131497,inspection,2017 / 2018,2017,2018,2
131497,inspection,2018 / 2019,2018,2019,3
131497,inspection,2019 / 2020,2019,2020,2
131497,violation,2014 / 2015,2014,2015,1
131497,violation,2015 / 2016,2015,2016,1
131497,violation,2016 / 2017,2016,2017,2
131497,violation,2018 / 2019,2018,2019,3
131537,inspection,2014 / 2015,2014,2015,1
131537,inspection,2015 / 2016,2015,2016,3
131537,inspection,2016 / 2017,2016,2017,4
131537,inspection,2017 / 2018,2017,2018,7
131537,inspection,2018 / 2019,2018,2019,1
131537,inspection,2019 / 2020,2019,2020,9
131537,inspection,2020 / 2021,2020,2021,3
131537,violation,2015 / 2016,2015,2016,20
131537,violation,2017 / 2018,2017,2018,1
131537,violation,2018 / 2019,2018,2019,10
131537,violation,2019 / 2020,2019,2020,12
131537,violation,2020 / 2021,2020,2021,2
131665,inspection,2014 / 2015,2014,2015,4
131665,inspection,2016 / 2017,2016,2017,2
131665,inspection,2019 / 2020,2019,2020,1
131665,violation,2014 / 2015,2014,2015,2
131675,inspection,2013 / 2014,2013,2014,4
131675,inspection,2014 / 2015,2014,2015,1
131675,inspection,2016 / 2017,2016,2017,2
131675,inspection,2017 / 2018,2017,2018,2
131675,inspection,2019 / 2020,2019,2020,3
131675,violation,2013 / 2014,2013,2014,4
131675,violation,2014 / 2015,2014,2015,1
131675,violation,2016 / 2017,2016,2017,5
131675,violation,2019 / 2020,2019,2020,5
131676,inspection,2013 / 2014,2013,2014,2
131676,inspection,2014 / 2015,2014,2015,1
131676,inspection,2017 / 2018,2017,2018,2
131676,violation,2014 / 2015,2014,2015,1
131679,inspection,2013 / 2014,2013,2014,2
131679,inspection,2014 / 2015,2014,2015,1
131679,inspection,2016 / 2017,2016,2017,2
131679,inspection,2017 / 2018,2017,2018,3
131679,inspection,2018 / 2019,2018,2019,3
131679,inspection,2019 / 2020,2019,2020,1
131679,violation,2013 / 2014,2013,2014,1
131679,violation,2016 / 2017,2016,2017,6
131679,violation,2017 / 2018,2017,2018,4
131679,violation,2019 / 2020,2019,2020,1
131694,inspection,2015 / 2016,2015,2016,2
131694,inspection,2018 / 2019,2018,2019,3
131694,violation,2015 / 2016,2015,2016,13
131694,violation,2018 / 2019,2018,2019,8
131758,inspection,2012 / 2013,2012,2013,1
131758,inspection,2015 / 2016,2015,2016,1
131758,inspection,2016 / 2017,2016,2017,2
131758,inspection,2017 / 2018,2017,2018,2
131758,inspection,2019 / 2020,2019,2020,1
131758,violation,2015 / 2016,2015,2016,13
131758,violation,2016 / 2017,2016,2017,3
131758,violation,2017 / 2018,2017,2018,10
131761,inspection,2015 / 2016,2015,2016,1
131761,inspection,2017 / 2018,2017,2018,1
